The following values were not passed to `accelerate launch` and had defaults used instead:
	`--num_machines` was set to a value of `1`
	`--mixed_precision` was set to a value of `'no'`
	`--dynamo_backend` was set to a value of `'no'`
To avoid this warning pass in values for each of the problematic parameters or run `accelerate config`.
[32m2026-05-27 13:02:47[0m | [1mINFO    [0m | [36mlmms_eval.__main__[0m:[36mcli_evaluate[0m:[36m475[0m - [1mVerbosity set to INFO[0m
[RANK 0] Detected kernel version 4.18.0, which is below the recommended minimum of 5.5.0; this can cause the process to hang. It is recommended to upgrade the kernel to the minimum version or higher.
[32m2026-05-27 13:02:50[0m | [1mINFO    [0m | [36mlmms_eval.__main__[0m:[36mcli_evaluate_single[0m:[36m594[0m - [1mEvaluation tracker args: {}[0m
[32m2026-05-27 13:02:50[0m | [33m[1mWARNING [0m | [36mlmms_eval.__main__[0m:[36mcli_evaluate_single[0m:[36m624[0m - [33m[1m --limit SHOULD ONLY BE USED FOR TESTING.REAL METRICS SHOULD NOT BE COMPUTED USING LIMIT.[0m
[32m2026-05-27 13:02:50[0m | [1mINFO    [0m | [36mlmms_eval.__main__[0m:[36mcli_evaluate_single[0m:[36m678[0m - [1mSelected Tasks: ['tomato'][0m
[32m2026-05-27 13:02:50[0m | [1mINFO    [0m | [36mlmms_eval.evaluator[0m:[36msimple_evaluate[0m:[36m323[0m - [1mSetting random seed to 0 | Setting numpy seed to 1234 | Setting torch manual seed to 1234[0m
[RANK 0] Detected kernel version 4.18.0, which is below the recommended minimum of 5.5.0; this can cause the process to hang. It is recommended to upgrade the kernel to the minimum version or higher.
Loading weights:   0%|          | 0/713 [00:00<?, ?it/s]Loading weights:   3%|▎         | 19/713 [00:00<00:03, 189.34it/s]Loading weights:   8%|▊         | 55/713 [00:00<00:02, 289.56it/s]Loading weights:  13%|█▎        | 91/713 [00:00<00:01, 316.74it/s]Loading weights:  18%|█▊        | 125/713 [00:00<00:01, 321.60it/s]Loading weights:  22%|██▏       | 159/713 [00:00<00:01, 325.06it/s]Loading weights:  28%|██▊       | 199/713 [00:00<00:01, 349.29it/s]Loading weights:  33%|███▎      | 235/713 [00:00<00:01, 346.62it/s]Loading weights:  38%|███▊      | 273/713 [00:00<00:01, 355.00it/s]Loading weights:  44%|████▎     | 311/713 [00:00<00:01, 359.50it/s]Loading weights:  49%|████▊     | 347/713 [00:01<00:01, 352.51it/s]Loading weights:  54%|█████▍    | 385/713 [00:01<00:00, 357.67it/s]Loading weights:  80%|████████  | 573/713 [00:01<00:00, 807.52it/s]Loading weights: 100%|██████████| 713/713 [00:01<00:00, 545.00it/s]
[32m2026-05-27 13:02:54[0m | [1mINFO    [0m | [36mutils[0m:[36m<module>[0m:[36m51[0m - [1mUsing 16 frames for TOMATO task. Please set the max_num_frames=16 in model_args for the result reported in the TOMATO paper: https://arxiv.org/pdf/2410.23266.[0m
[32m2026-05-27 13:02:54[0m | [1mINFO    [0m | [36mutils[0m:[36m<module>[0m:[36m51[0m - [1mUsing 16 frames for TOMATO task. Please set the max_num_frames=16 in model_args for the result reported in the TOMATO paper: https://arxiv.org/pdf/2410.23266.[0m
[32m2026-05-27 13:02:54[0m | [1mINFO    [0m | [36mutils[0m:[36m<module>[0m:[36m51[0m - [1mUsing 16 frames for TOMATO task. Please set the max_num_frames=16 in model_args for the result reported in the TOMATO paper: https://arxiv.org/pdf/2410.23266.[0m
[32m2026-05-27 13:02:54[0m | [1mINFO    [0m | [36mutils[0m:[36m<module>[0m:[36m51[0m - [1mUsing 16 frames for TOMATO task. Please set the max_num_frames=16 in model_args for the result reported in the TOMATO paper: https://arxiv.org/pdf/2410.23266.[0m
[RANK 0] Detected kernel version 4.18.0, which is below the recommended minimum of 5.5.0; this can cause the process to hang. It is recommended to upgrade the kernel to the minimum version or higher.
[32m2026-05-27 13:02:57[0m | [1mINFO    [0m | [36mlmms_eval.evaluator[0m:[36mevaluate[0m:[36m865[0m - [1mRunning on rank 0 (local rank 0)[0m
[32m2026-05-27 13:02:57[0m | [1mINFO    [0m | [36mlmms_eval.api.task[0m:[36mbuild_all_requests[0m:[36m469[0m - [1mBuilding contexts for tomato on rank 0...[0m
  0%|          | 0/8 [00:00<?, ?it/s]100%|██████████| 8/8 [00:00<00:00, 11366.68it/s]
[32m2026-05-27 13:02:57[0m | [1mINFO    [0m | [36mlmms_eval.evaluator[0m:[36mevaluate[0m:[36m994[0m - [1mRunning generate_until requests[0m
Model Responding:   0%|          | 0/8 [00:00<?, ?it/s]qwen-vl-utils using torchcodec to read video.
[transformers] Keyword argument `nframes` is not a valid argument for this processor and will be ignored.
LAYER=0, i=0, total=0.79296875, top=0.79296875, diff=0.0, build_time=1.528497s, query_time=0.001273s
LAYER=1, i=10, total=0.83203125, top=0.94921875, diff=-0.1171875, build_time=1.534951s, query_time=0.001309s
LAYER=1, i=11, total=0.953125, top=0.96484375, diff=-0.01171875, build_time=1.545667s, query_time=0.001840s
LAYER=1, i=12, total=0.88671875, top=0.9453125, diff=-0.05859375, build_time=1.565386s, query_time=0.001301s
LAYER=1, i=13, total=0.953125, top=0.96875, diff=-0.015625, build_time=1.572405s, query_time=0.001377s
LAYER=1, i=14, total=0.8046875, top=0.8359375, diff=-0.03125, build_time=1.579495s, query_time=0.001370s
LAYER=1, i=15, total=0.78125, top=0.8828125, diff=-0.1015625, build_time=1.545154s, query_time=0.001265s
LAYER=1, i=16, total=0.74609375, top=0.9140625, diff=-0.16796875, build_time=1.572945s, query_time=0.001413s
LAYER=1, i=17, total=0.765625, top=0.8125, diff=-0.046875, build_time=1.554287s, query_time=0.001332s
LAYER=1, i=18, total=0.80078125, top=0.8671875, diff=-0.06640625, build_time=1.595707s, query_time=0.001379s
LAYER=1, i=19, total=0.828125, top=0.92578125, diff=-0.09765625, build_time=1.539481s, query_time=0.001331s
LAYER=1, i=20, total=0.6796875, top=0.85546875, diff=-0.17578125, build_time=1.541967s, query_time=0.001289s
LAYER=1, i=21, total=0.79296875, top=0.9609375, diff=-0.16796875, build_time=1.557638s, query_time=0.001278s
LAYER=1, i=22, total=0.5234375, top=0.875, diff=-0.3515625, build_time=1.590489s, query_time=0.001312s
LAYER=1, i=23, total=0.9453125, top=0.98828125, diff=-0.04296875, build_time=1.613421s, query_time=0.001293s
LAYER=1, i=24, total=0.70703125, top=0.74609375, diff=-0.0390625, build_time=1.574489s, query_time=0.001255s
LAYER=1, i=25, total=0.62109375, top=0.65234375, diff=-0.03125, build_time=1.530256s, query_time=0.001245s
LAYER=1, i=26, total=0.2451171875, top=0.7578125, diff=-0.51171875, build_time=1.536493s, query_time=0.001388s
LAYER=1, i=27, total=0.52734375, top=0.625, diff=-0.09765625, build_time=1.499620s, query_time=0.001242s
LAYER=1, i=28, total=1.0, top=1.0, diff=0.0, build_time=1.550338s, query_time=0.001401s
LAYER=1, i=29, total=0.271484375, top=0.85546875, diff=-0.5859375, build_time=1.547166s, query_time=0.001410s
LAYER=1, i=30, total=0.81640625, top=0.86328125, diff=-0.046875, build_time=1.527483s, query_time=0.001394s
LAYER=1, i=31, total=1.0, top=1.0, diff=0.0, build_time=1.554368s, query_time=0.001375s
LAYER=1, total_mean=0.716248, top_mean=0.835571, diff_mean=-0.119324
LAYER=2, i=0, total=0.92578125, top=0.92578125, diff=0.0, build_time=1.549712s, query_time=0.001467s
LAYER=2, i=1, total=0.86328125, top=0.86328125, diff=0.0, build_time=1.550033s, query_time=0.001436s
LAYER=2, i=2, total=0.9296875, top=0.93359375, diff=-0.00390625, build_time=1.535100s, query_time=0.001427s
LAYER=2, i=3, total=0.9140625, top=0.921875, diff=-0.0078125, build_time=1.575491s, query_time=0.001516s
LAYER=2, i=4, total=0.71484375, top=0.71875, diff=-0.00390625, build_time=1.580420s, query_time=0.001489s
LAYER=2, i=5, total=0.97265625, top=0.97265625, diff=0.0, build_time=1.563822s, query_time=0.001431s
LAYER=2, i=6, total=0.6328125, top=0.640625, diff=-0.0078125, build_time=1.612893s, query_time=0.001430s
LAYER=2, i=7, total=0.828125, top=0.84765625, diff=-0.01953125, build_time=1.546354s, query_time=0.001386s
LAYER=2, i=8, total=0.83984375, top=0.84375, diff=-0.00390625, build_time=1.547893s, query_time=0.001417s
LAYER=2, i=9, total=0.89453125, top=0.90625, diff=-0.01171875, build_time=1.556202s, query_time=0.001824s
LAYER=2, i=10, total=0.91015625, top=0.9140625, diff=-0.00390625, build_time=1.568549s, query_time=0.001361s
LAYER=2, i=11, total=0.96484375, top=0.96484375, diff=0.0, build_time=1.566742s, query_time=0.001477s
LAYER=2, i=12, total=0.94921875, top=0.95703125, diff=-0.0078125, build_time=1.568805s, query_time=0.001394s
LAYER=2, i=13, total=0.7734375, top=0.828125, diff=-0.0546875, build_time=1.593240s, query_time=0.001369s
LAYER=2, i=14, total=0.80859375, top=0.8671875, diff=-0.05859375, build_time=1.547297s, query_time=0.001385s
LAYER=2, i=15, total=0.70703125, top=0.77734375, diff=-0.0703125, build_time=1.548055s, query_time=0.001441s
LAYER=2, i=16, total=0.9609375, top=0.96484375, diff=-0.00390625, build_time=1.556726s, query_time=0.001813s
LAYER=2, i=17, total=0.87109375, top=0.8828125, diff=-0.01171875, build_time=1.555943s, query_time=0.001838s
LAYER=2, i=18, total=0.94921875, top=0.953125, diff=-0.00390625, build_time=1.542741s, query_time=0.001368s
LAYER=2, i=19, total=0.8984375, top=0.90625, diff=-0.0078125, build_time=1.545268s, query_time=0.001331s
LAYER=2, i=20, total=0.73046875, top=0.75, diff=-0.01953125, build_time=1.587504s, query_time=0.001518s
LAYER=2, i=21, total=0.9453125, top=0.94921875, diff=-0.00390625, build_time=1.588056s, query_time=0.001638s
LAYER=2, i=22, total=0.92578125, top=0.9296875, diff=-0.00390625, build_time=1.585729s, query_time=0.001610s
LAYER=2, i=23, total=0.94921875, top=0.953125, diff=-0.00390625, build_time=1.588475s, query_time=0.001719s
LAYER=2, i=24, total=0.54296875, top=0.6015625, diff=-0.05859375, build_time=1.558807s, query_time=0.001858s
LAYER=2, i=25, total=0.71484375, top=0.734375, diff=-0.01953125, build_time=1.576829s, query_time=0.001430s
LAYER=2, i=26, total=0.58984375, top=0.625, diff=-0.03515625, build_time=1.576927s, query_time=0.001524s
LAYER=2, i=27, total=0.62109375, top=0.6640625, diff=-0.04296875, build_time=1.578407s, query_time=0.002028s
LAYER=2, i=28, total=0.9921875, top=0.9921875, diff=0.0, build_time=1.619420s, query_time=0.001749s
LAYER=2, i=29, total=0.9609375, top=0.9609375, diff=0.0, build_time=1.619607s, query_time=0.001609s
LAYER=2, i=30, total=0.859375, top=0.859375, diff=0.0, build_time=1.652529s, query_time=0.001564s
LAYER=2, i=31, total=0.99609375, top=0.99609375, diff=0.0, build_time=1.628830s, query_time=0.001490s
LAYER=2, total_mean=0.848022, top_mean=0.862671, diff_mean=-0.014648
LAYER=3, i=0, total=0.875, top=0.87890625, diff=-0.00390625, build_time=1.535978s, query_time=0.001772s
LAYER=3, i=1, total=0.8515625, top=0.859375, diff=-0.0078125, build_time=1.566429s, query_time=0.001395s
LAYER=3, i=2, total=0.5625, top=0.5703125, diff=-0.0078125, build_time=1.547206s, query_time=0.001828s
LAYER=3, i=3, total=0.58203125, top=0.59375, diff=-0.01171875, build_time=1.543305s, query_time=0.001456s
LAYER=3, i=4, total=0.890625, top=0.890625, diff=0.0, build_time=1.626054s, query_time=0.001636s
LAYER=3, i=5, total=1.0, top=1.0, diff=0.0, build_time=1.648525s, query_time=0.001592s
LAYER=3, i=6, total=1.0, top=1.0, diff=0.0, build_time=1.617024s, query_time=0.001577s
LAYER=3, i=7, total=1.0, top=1.0, diff=0.0, build_time=1.640518s, query_time=0.001612s
LAYER=3, i=8, total=0.95703125, top=0.95703125, diff=0.0, build_time=1.541393s, query_time=0.001390s
LAYER=3, i=9, total=0.890625, top=0.890625, diff=0.0, build_time=1.529178s, query_time=0.001387s
LAYER=3, i=10, total=0.98046875, top=0.984375, diff=-0.00390625, build_time=1.549341s, query_time=0.001869s
LAYER=3, i=11, total=0.6796875, top=0.6953125, diff=-0.015625, build_time=1.535425s, query_time=0.001245s
LAYER=3, i=12, total=0.99609375, top=0.99609375, diff=0.0, build_time=1.614690s, query_time=0.001507s
LAYER=3, i=13, total=0.96875, top=0.97265625, diff=-0.00390625, build_time=1.570012s, query_time=0.001551s
LAYER=3, i=14, total=0.9921875, top=0.9921875, diff=0.0, build_time=1.591827s, query_time=0.001533s
LAYER=3, i=15, total=0.99609375, top=0.99609375, diff=0.0, build_time=1.590661s, query_time=0.001508s
LAYER=3, i=16, total=0.76953125, top=0.77734375, diff=-0.0078125, build_time=1.533284s, query_time=0.001732s
LAYER=3, i=17, total=0.95703125, top=0.95703125, diff=0.0, build_time=1.539484s, query_time=0.001290s
LAYER=3, i=18, total=0.8984375, top=0.90234375, diff=-0.00390625, build_time=1.569351s, query_time=0.001305s
LAYER=3, i=19, total=0.9921875, top=0.9921875, diff=0.0, build_time=1.536730s, query_time=0.001884s
LAYER=3, i=20, total=0.98828125, top=0.98828125, diff=0.0, build_time=1.607119s, query_time=0.001423s
LAYER=3, i=21, total=0.94140625, top=0.9453125, diff=-0.00390625, build_time=1.613568s, query_time=0.001516s
LAYER=3, i=22, total=0.96484375, top=0.96875, diff=-0.00390625, build_time=1.595820s, query_time=0.001758s
LAYER=3, i=23, total=0.90625, top=0.91015625, diff=-0.00390625, build_time=1.572580s, query_time=0.001448s
LAYER=3, i=24, total=0.828125, top=0.83984375, diff=-0.01171875, build_time=1.576238s, query_time=0.001529s
LAYER=3, i=25, total=0.8671875, top=0.87890625, diff=-0.01171875, build_time=1.651896s, query_time=0.001573s
LAYER=3, i=26, total=0.8671875, top=0.875, diff=-0.0078125, build_time=1.594256s, query_time=0.002042s
LAYER=3, i=27, total=0.8984375, top=0.90625, diff=-0.0078125, build_time=1.624655s, query_time=0.001559s
LAYER=3, i=28, total=0.99609375, top=0.99609375, diff=0.0, build_time=1.651210s, query_time=0.001594s
LAYER=3, i=29, total=0.75, top=0.76171875, diff=-0.01171875, build_time=1.642165s, query_time=0.001699s
LAYER=3, i=30, total=0.75390625, top=0.76171875, diff=-0.0078125, build_time=1.632810s, query_time=0.001643s
LAYER=3, i=31, total=0.75390625, top=0.765625, diff=-0.01171875, build_time=1.658670s, query_time=0.001980s
LAYER=3, total_mean=0.886108, top_mean=0.890747, diff_mean=-0.004639
LAYER=4, i=0, total=0.98046875, top=0.984375, diff=-0.00390625, build_time=1.509493s, query_time=0.001824s
LAYER=4, i=1, total=0.92578125, top=0.9453125, diff=-0.01953125, build_time=1.517526s, query_time=0.001390s
LAYER=4, i=2, total=0.94140625, top=0.9453125, diff=-0.00390625, build_time=1.528961s, query_time=0.001508s
LAYER=4, i=3, total=0.92578125, top=0.9296875, diff=-0.00390625, build_time=1.541725s, query_time=0.001441s
LAYER=4, i=4, total=0.99609375, top=0.99609375, diff=0.0, build_time=1.534682s, query_time=0.001387s
LAYER=4, i=5, total=0.64453125, top=0.66015625, diff=-0.015625, build_time=1.542998s, query_time=0.001866s
LAYER=4, i=6, total=0.65234375, top=0.66015625, diff=-0.0078125, build_time=1.536861s, query_time=0.001426s
LAYER=4, i=7, total=0.98828125, top=0.98828125, diff=0.0, build_time=1.524846s, query_time=0.001425s
LAYER=4, i=8, total=0.65234375, top=0.65625, diff=-0.00390625, build_time=1.593944s, query_time=0.001616s
LAYER=4, i=9, total=0.81640625, top=0.81640625, diff=0.0, build_time=1.594810s, query_time=0.001605s
LAYER=4, i=10, total=0.71875, top=0.734375, diff=-0.015625, build_time=1.614474s, query_time=0.001582s
LAYER=4, i=11, total=0.85546875, top=0.859375, diff=-0.00390625, build_time=1.593809s, query_time=0.001617s
LAYER=4, i=12, total=0.85546875, top=0.85546875, diff=0.0, build_time=1.549188s, query_time=0.001444s
LAYER=4, i=13, total=0.7265625, top=0.734375, diff=-0.0078125, build_time=1.580828s, query_time=0.001960s
LAYER=4, i=14, total=0.7265625, top=0.73046875, diff=-0.00390625, build_time=1.577046s, query_time=0.001551s
LAYER=4, i=15, total=0.765625, top=0.76953125, diff=-0.00390625, build_time=1.565634s, query_time=0.001574s
LAYER=4, i=16, total=0.8828125, top=0.8828125, diff=0.0, build_time=1.611672s, query_time=0.001774s
LAYER=4, i=17, total=0.87890625, top=0.87890625, diff=0.0, build_time=1.627021s, query_time=0.001614s
LAYER=4, i=18, total=0.91015625, top=0.91015625, diff=0.0, build_time=1.599483s, query_time=0.001536s
LAYER=4, i=19, total=0.83984375, top=0.83984375, diff=0.0, build_time=1.580260s, query_time=0.001657s
LAYER=4, i=20, total=0.90625, top=0.9140625, diff=-0.0078125, build_time=1.528077s, query_time=0.001352s
LAYER=4, i=21, total=0.953125, top=0.96875, diff=-0.015625, build_time=1.520502s, query_time=0.001344s
LAYER=4, i=22, total=0.9140625, top=0.96875, diff=-0.0546875, build_time=1.510449s, query_time=0.001283s
LAYER=4, i=23, total=0.8515625, top=0.90625, diff=-0.0546875, build_time=1.516640s, query_time=0.001395s
LAYER=4, i=24, total=0.91015625, top=0.91015625, diff=0.0, build_time=1.542836s, query_time=0.001564s
LAYER=4, i=25, total=0.64453125, top=0.65625, diff=-0.01171875, build_time=1.535922s, query_time=0.001611s
LAYER=4, i=26, total=0.61328125, top=0.6171875, diff=-0.00390625, build_time=1.553979s, query_time=0.001745s
LAYER=4, i=27, total=0.84375, top=0.84375, diff=0.0, build_time=1.553358s, query_time=0.001929s
LAYER=4, i=28, total=0.9453125, top=0.97265625, diff=-0.02734375, build_time=1.486363s, query_time=0.001555s
LAYER=4, i=29, total=0.953125, top=0.96484375, diff=-0.01171875, build_time=1.458708s, query_time=0.001321s
LAYER=4, i=30, total=0.8359375, top=0.83984375, diff=-0.00390625, build_time=1.474263s, query_time=0.001309s
LAYER=4, i=31, total=0.95703125, top=0.97265625, diff=-0.015625, build_time=1.496266s, query_time=0.001306s
LAYER=4, total_mean=0.844116, top_mean=0.853516, diff_mean=-0.009399
LAYER=5, i=0, total=0.98046875, top=0.98046875, diff=0.0, build_time=1.521065s, query_time=0.001439s
LAYER=5, i=1, total=0.890625, top=0.890625, diff=0.0, build_time=1.515640s, query_time=0.001509s
LAYER=5, i=2, total=0.828125, top=0.83203125, diff=-0.00390625, build_time=1.527551s, query_time=0.001493s
LAYER=5, i=3, total=0.67578125, top=0.6875, diff=-0.01171875, build_time=1.528253s, query_time=0.001509s
