The following values were not passed to `accelerate launch` and had defaults used instead:
	`--num_machines` was set to a value of `1`
	`--mixed_precision` was set to a value of `'no'`
	`--dynamo_backend` was set to a value of `'no'`
To avoid this warning pass in values for each of the problematic parameters or run `accelerate config`.
[32m2026-05-27 15:06:24[0m | [1mINFO    [0m | [36mlmms_eval.__main__[0m:[36mcli_evaluate[0m:[36m475[0m - [1mVerbosity set to INFO[0m
[RANK 0] Detected kernel version 4.18.0, which is below the recommended minimum of 5.5.0; this can cause the process to hang. It is recommended to upgrade the kernel to the minimum version or higher.
[32m2026-05-27 15:06:26[0m | [1mINFO    [0m | [36mlmms_eval.__main__[0m:[36mcli_evaluate_single[0m:[36m594[0m - [1mEvaluation tracker args: {}[0m
[32m2026-05-27 15:06:26[0m | [33m[1mWARNING [0m | [36mlmms_eval.__main__[0m:[36mcli_evaluate_single[0m:[36m624[0m - [33m[1m --limit SHOULD ONLY BE USED FOR TESTING.REAL METRICS SHOULD NOT BE COMPUTED USING LIMIT.[0m
[32m2026-05-27 15:06:26[0m | [1mINFO    [0m | [36mlmms_eval.__main__[0m:[36mcli_evaluate_single[0m:[36m678[0m - [1mSelected Tasks: ['tomato'][0m
[32m2026-05-27 15:06:26[0m | [1mINFO    [0m | [36mlmms_eval.evaluator[0m:[36msimple_evaluate[0m:[36m323[0m - [1mSetting random seed to 0 | Setting numpy seed to 1234 | Setting torch manual seed to 1234[0m
[RANK 0] Detected kernel version 4.18.0, which is below the recommended minimum of 5.5.0; this can cause the process to hang. It is recommended to upgrade the kernel to the minimum version or higher.

Loading weights:   0%|          | 0/713 [00:00<?, ?it/s]
Loading weights:   2%|▏         | 14/713 [00:00<00:05, 138.36it/s]ƒ
Loading weights:   7%|▋         | 49/713 [00:00<00:02, 251.93it/s]
Loading weights:  12%|█▏        | 82/713 [00:00<00:02, 286.02it/s]
Loading weights:  17%|█▋        | 119/713 [00:00<00:01, 317.07it/s]
Loading weights:  22%|██▏       | 157/713 [00:00<00:01, 333.29it/s]
Loading weights:  27%|██▋       | 191/713 [00:00<00:01, 333.08it/s]
Loading weights:  32%|███▏      | 228/713 [00:00<00:01, 344.51it/s]
Loading weights:  37%|███▋      | 264/713 [00:00<00:01, 347.69it/s]
Loading weights:  42%|████▏     | 300/713 [00:00<00:01, 348.53it/s]
Loading weights:  47%|████▋     | 335/713 [00:01<00:01, 343.25it/s]
Loading weights:  53%|█████▎    | 377/713 [00:01<00:00, 359.37it/s]
Loading weights:  72%|███████▏  | 514/713 [00:01<00:00, 657.81it/s]
Loading weights: 100%|██████████| 713/713 [00:01<00:00, 534.81it/s]
[32m2026-05-27 15:06:30[0m | [1mINFO    [0m | [36mutils[0m:[36m<module>[0m:[36m51[0m - [1mUsing 16 frames for TOMATO task. Please set the max_num_frames=16 in model_args for the result reported in the TOMATO paper: https://arxiv.org/pdf/2410.23266.[0m
[32m2026-05-27 15:06:30[0m | [1mINFO    [0m | [36mutils[0m:[36m<module>[0m:[36m51[0m - [1mUsing 16 frames for TOMATO task. Please set the max_num_frames=16 in model_args for the result reported in the TOMATO paper: https://arxiv.org/pdf/2410.23266.[0m
[32m2026-05-27 15:06:30[0m | [1mINFO    [0m | [36mutils[0m:[36m<module>[0m:[36m51[0m - [1mUsing 16 frames for TOMATO task. Please set the max_num_frames=16 in model_args for the result reported in the TOMATO paper: https://arxiv.org/pdf/2410.23266.[0m
[32m2026-05-27 15:06:30[0m | [1mINFO    [0m | [36mutils[0m:[36m<module>[0m:[36m51[0m - [1mUsing 16 frames for TOMATO task. Please set the max_num_frames=16 in model_args for the result reported in the TOMATO paper: https://arxiv.org/pdf/2410.23266.[0m
[RANK 0] Detected kernel version 4.18.0, which is below the recommended minimum of 5.5.0; this can cause the process to hang. It is recommended to upgrade the kernel to the minimum version or higher.
[32m2026-05-27 15:06:34[0m | [1mINFO    [0m | [36mlmms_eval.evaluator[0m:[36mevaluate[0m:[36m865[0m - [1mRunning on rank 0 (local rank 0)[0m
[32m2026-05-27 15:06:34[0m | [1mINFO    [0m | [36mlmms_eval.api.task[0m:[36mbuild_all_requests[0m:[36m469[0m - [1mBuilding contexts for tomato on rank 0...[0m

  0%|          | 0/8 [00:00<?, ?it/s]
100%|██████████| 8/8 [00:00<00:00, 11155.06it/s]
[32m2026-05-27 15:06:34[0m | [1mINFO    [0m | [36mlmms_eval.evaluator[0m:[36mevaluate[0m:[36m994[0m - [1mRunning generate_until requests[0m

Model Responding:   0%|          | 0/8 [00:00<?, ?it/s]qwen-vl-utils using torchcodec to read video.
[transformers] Keyword argument `nframes` is not a valid argument for this processor and will be ignored.
LAYER=0, i=0, total=0.66796875, top=0.68359375, diff=-0.015625, build_time=1.518938s, query_time=0.001268s
LAYER=1, i=10, total=0.71484375, top=0.8671875, diff=-0.15234375, build_time=1.562091s, query_time=0.001389s
LAYER=1, i=11, total=0.91015625, top=0.9296875, diff=-0.01953125, build_time=1.540805s, query_time=0.001363s
LAYER=1, i=12, total=0.65625, top=0.8203125, diff=-0.1640625, build_time=1.544729s, query_time=0.001313s
LAYER=1, i=13, total=0.875, top=0.91796875, diff=-0.04296875, build_time=1.560169s, query_time=0.001333s
LAYER=1, i=14, total=0.65625, top=0.71875, diff=-0.0625, build_time=1.559277s, query_time=0.001297s
LAYER=1, i=15, total=0.6015625, top=0.7265625, diff=-0.125, build_time=1.590447s, query_time=0.001292s
LAYER=1, i=16, total=0.4609375, top=0.765625, diff=-0.3046875, build_time=1.527797s, query_time=0.001374s
LAYER=1, i=17, total=0.52734375, top=0.625, diff=-0.09765625, build_time=1.527549s, query_time=0.001313s
LAYER=1, i=18, total=0.6171875, top=0.7109375, diff=-0.09375, build_time=1.563803s, query_time=0.001374s
LAYER=1, i=19, total=0.5703125, top=0.79296875, diff=-0.22265625, build_time=1.576445s, query_time=0.001230s
LAYER=1, i=20, total=0.52734375, top=0.765625, diff=-0.23828125, build_time=1.583746s, query_time=0.001255s
LAYER=1, i=21, total=0.57421875, top=0.90625, diff=-0.33203125, build_time=1.540147s, query_time=0.001314s
LAYER=1, i=22, total=0.263671875, top=0.73828125, diff=-0.474609375, build_time=1.556834s, query_time=0.001338s
LAYER=1, i=23, total=0.88671875, top=0.97265625, diff=-0.0859375, build_time=1.556217s, query_time=0.001321s
LAYER=1, i=24, total=0.5078125, top=0.5625, diff=-0.0546875, build_time=1.523608s, query_time=0.001266s
LAYER=1, i=25, total=0.455078125, top=0.4765625, diff=-0.021484375, build_time=1.522593s, query_time=0.001295s
LAYER=1, i=26, total=0.150390625, top=0.5859375, diff=-0.435546875, build_time=1.542756s, query_time=0.001796s
LAYER=1, i=27, total=0.3515625, top=0.439453125, diff=-0.087890625, build_time=1.536560s, query_time=0.001262s
LAYER=1, i=28, total=0.96875, top=0.99609375, diff=-0.02734375, build_time=1.543977s, query_time=0.001375s
LAYER=1, i=29, total=0.1767578125, top=0.66796875, diff=-0.4921875, build_time=1.551761s, query_time=0.001313s
LAYER=1, i=30, total=0.56640625, top=0.74609375, diff=-0.1796875, build_time=1.563888s, query_time=0.001796s
LAYER=1, i=31, total=0.96484375, top=0.99609375, diff=-0.03125, build_time=1.575305s, query_time=0.001377s
LAYER=1, total_mean=0.550842, top_mean=0.720398, diff_mean=-0.169556
LAYER=2, i=0, total=0.83203125, top=0.84375, diff=-0.01171875, build_time=1.549516s, query_time=0.001442s
LAYER=2, i=1, total=0.78515625, top=0.7890625, diff=-0.00390625, build_time=1.534505s, query_time=0.001475s
LAYER=2, i=2, total=0.78125, top=0.84375, diff=-0.0625, build_time=1.582186s, query_time=0.001438s
LAYER=2, i=3, total=0.78515625, top=0.8046875, diff=-0.01953125, build_time=1.535422s, query_time=0.001459s
LAYER=2, i=4, total=0.5625, top=0.578125, diff=-0.015625, build_time=1.553799s, query_time=0.001478s
LAYER=2, i=5, total=0.953125, top=0.95703125, diff=-0.00390625, build_time=1.533732s, query_time=0.001820s
LAYER=2, i=6, total=0.4609375, top=0.498046875, diff=-0.037109375, build_time=1.554784s, query_time=0.001832s
LAYER=2, i=7, total=0.6484375, top=0.7109375, diff=-0.0625, build_time=1.534001s, query_time=0.001344s
LAYER=2, i=8, total=0.77734375, top=0.78125, diff=-0.00390625, build_time=1.539672s, query_time=0.001798s
LAYER=2, i=9, total=0.73828125, top=0.78515625, diff=-0.046875, build_time=1.539966s, query_time=0.001366s
LAYER=2, i=10, total=0.83203125, top=0.83984375, diff=-0.0078125, build_time=1.554333s, query_time=0.001338s
LAYER=2, i=11, total=0.88671875, top=0.890625, diff=-0.00390625, build_time=1.530596s, query_time=0.001559s
LAYER=2, i=12, total=0.8515625, top=0.890625, diff=-0.0390625, build_time=1.540654s, query_time=0.001362s
LAYER=2, i=13, total=0.4921875, top=0.63671875, diff=-0.14453125, build_time=1.562933s, query_time=0.001369s
LAYER=2, i=14, total=0.515625, top=0.734375, diff=-0.21875, build_time=1.521425s, query_time=0.001415s
LAYER=2, i=15, total=0.466796875, top=0.6171875, diff=-0.150390625, build_time=1.547539s, query_time=0.001431s
LAYER=2, i=16, total=0.91015625, top=0.91796875, diff=-0.0078125, build_time=1.552587s, query_time=0.001288s
LAYER=2, i=17, total=0.7734375, top=0.78515625, diff=-0.01171875, build_time=1.554726s, query_time=0.001332s
LAYER=2, i=18, total=0.8984375, top=0.90234375, diff=-0.00390625, build_time=1.508898s, query_time=0.001280s
LAYER=2, i=19, total=0.7734375, top=0.796875, diff=-0.0234375, build_time=1.574649s, query_time=0.001303s
LAYER=2, i=20, total=0.6015625, top=0.65234375, diff=-0.05078125, build_time=1.600206s, query_time=0.001552s
LAYER=2, i=21, total=0.89453125, top=0.90625, diff=-0.01171875, build_time=1.568855s, query_time=0.001443s
LAYER=2, i=22, total=0.8515625, top=0.8671875, diff=-0.015625, build_time=1.562018s, query_time=0.001554s
LAYER=2, i=23, total=0.91015625, top=0.9140625, diff=-0.00390625, build_time=1.569165s, query_time=0.001685s
LAYER=2, i=24, total=0.314453125, top=0.423828125, diff=-0.109375, build_time=1.583316s, query_time=0.001794s
LAYER=2, i=25, total=0.5234375, top=0.578125, diff=-0.0546875, build_time=1.582676s, query_time=0.001476s
LAYER=2, i=26, total=0.36328125, top=0.482421875, diff=-0.119140625, build_time=1.587120s, query_time=0.001513s
LAYER=2, i=27, total=0.474609375, top=0.53515625, diff=-0.060546875, build_time=1.535229s, query_time=0.001766s
LAYER=2, i=28, total=0.98828125, top=0.98828125, diff=0.0, build_time=1.645719s, query_time=0.001986s
LAYER=2, i=29, total=0.94140625, top=0.94140625, diff=0.0, build_time=1.603293s, query_time=0.001625s
LAYER=2, i=30, total=0.7734375, top=0.77734375, diff=-0.00390625, build_time=1.618180s, query_time=0.001596s
LAYER=2, i=31, total=0.9921875, top=0.9921875, diff=0.0, build_time=1.636677s, query_time=0.001445s
LAYER=2, total_mean=0.729797, top_mean=0.770691, diff_mean=-0.040894
LAYER=3, i=0, total=0.7265625, top=0.73046875, diff=-0.00390625, build_time=1.541069s, query_time=0.001330s
LAYER=3, i=1, total=0.69921875, top=0.70703125, diff=-0.0078125, build_time=1.544455s, query_time=0.001427s
LAYER=3, i=2, total=0.365234375, top=0.392578125, diff=-0.02734375, build_time=1.540559s, query_time=0.001336s
LAYER=3, i=3, total=0.37109375, top=0.404296875, diff=-0.033203125, build_time=1.569731s, query_time=0.001546s
LAYER=3, i=4, total=0.8515625, top=0.8515625, diff=0.0, build_time=1.638928s, query_time=0.001878s
LAYER=3, i=5, total=1.0, top=1.0, diff=0.0, build_time=1.659793s, query_time=0.001811s
LAYER=3, i=6, total=1.0, top=1.0, diff=0.0, build_time=1.669226s, query_time=0.002117s
LAYER=3, i=7, total=1.0, top=1.0, diff=0.0, build_time=1.619405s, query_time=0.001567s
LAYER=3, i=8, total=0.89453125, top=0.8984375, diff=-0.00390625, build_time=1.543706s, query_time=0.001365s
LAYER=3, i=9, total=0.76171875, top=0.76171875, diff=0.0, build_time=1.516617s, query_time=0.001399s
LAYER=3, i=10, total=0.96875, top=0.97265625, diff=-0.00390625, build_time=1.525422s, query_time=0.001390s
LAYER=3, i=11, total=0.5625, top=0.578125, diff=-0.015625, build_time=1.540962s, query_time=0.001267s
LAYER=3, i=12, total=0.99609375, top=0.99609375, diff=0.0, build_time=1.619293s, query_time=0.001556s
LAYER=3, i=13, total=0.94140625, top=0.9453125, diff=-0.00390625, build_time=1.608078s, query_time=0.001500s
LAYER=3, i=14, total=0.9921875, top=0.9921875, diff=0.0, build_time=1.615894s, query_time=0.001470s
LAYER=3, i=15, total=0.9921875, top=0.9921875, diff=0.0, build_time=1.594464s, query_time=0.001471s
LAYER=3, i=16, total=0.58203125, top=0.60546875, diff=-0.0234375, build_time=1.533780s, query_time=0.001321s
LAYER=3, i=17, total=0.91015625, top=0.91015625, diff=0.0, build_time=1.513483s, query_time=0.001363s
LAYER=3, i=18, total=0.79296875, top=0.80859375, diff=-0.015625, build_time=1.548510s, query_time=0.001462s
LAYER=3, i=19, total=0.98828125, top=0.98828125, diff=0.0, build_time=1.534966s, query_time=0.001359s
LAYER=3, i=20, total=0.96875, top=0.97265625, diff=-0.00390625, build_time=1.552932s, query_time=0.001436s
LAYER=3, i=21, total=0.91015625, top=0.9140625, diff=-0.00390625, build_time=1.579647s, query_time=0.001694s
LAYER=3, i=22, total=0.9453125, top=0.94921875, diff=-0.00390625, build_time=1.545013s, query_time=0.001357s
LAYER=3, i=23, total=0.84765625, top=0.8515625, diff=-0.00390625, build_time=1.551571s, query_time=0.001461s
LAYER=3, i=24, total=0.71484375, top=0.72265625, diff=-0.0078125, build_time=1.603830s, query_time=0.001465s
LAYER=3, i=25, total=0.73046875, top=0.78125, diff=-0.05078125, build_time=1.631912s, query_time=0.001530s
LAYER=3, i=26, total=0.74609375, top=0.765625, diff=-0.01953125, build_time=1.596178s, query_time=0.001531s
LAYER=3, i=27, total=0.77734375, top=0.80078125, diff=-0.0234375, build_time=1.613202s, query_time=0.001570s
LAYER=3, i=28, total=0.99609375, top=0.99609375, diff=0.0, build_time=1.618801s, query_time=0.001571s
LAYER=3, i=29, total=0.56640625, top=0.609375, diff=-0.04296875, build_time=1.641850s, query_time=0.001540s
LAYER=3, i=30, total=0.58984375, top=0.609375, diff=-0.01953125, build_time=1.625507s, query_time=0.001766s
LAYER=3, i=31, total=0.60546875, top=0.625, diff=-0.01953125, build_time=1.618427s, query_time=0.001551s
LAYER=3, total_mean=0.806091, top_mean=0.816650, diff_mean=-0.010559
LAYER=4, i=0, total=0.94921875, top=0.9609375, diff=-0.01171875, build_time=1.507439s, query_time=0.001379s
LAYER=4, i=1, total=0.8671875, top=0.90234375, diff=-0.03515625, build_time=1.520751s, query_time=0.001334s
LAYER=4, i=2, total=0.90625, top=0.9140625, diff=-0.0078125, build_time=1.498596s, query_time=0.001448s
LAYER=4, i=3, total=0.8671875, top=0.875, diff=-0.0078125, build_time=1.515509s, query_time=0.001860s
LAYER=4, i=4, total=0.9921875, top=0.9921875, diff=0.0, build_time=1.567406s, query_time=0.001427s
LAYER=4, i=5, total=0.58203125, top=0.58984375, diff=-0.0078125, build_time=1.542010s, query_time=0.001432s
LAYER=4, i=6, total=0.5390625, top=0.5625, diff=-0.0234375, build_time=1.580971s, query_time=0.001841s
LAYER=4, i=7, total=0.9765625, top=0.98046875, diff=-0.00390625, build_time=1.534384s, query_time=0.001472s
LAYER=4, i=8, total=0.54296875, top=0.55859375, diff=-0.015625, build_time=1.598364s, query_time=0.001543s
LAYER=4, i=9, total=0.75390625, top=0.76171875, diff=-0.0078125, build_time=1.630274s, query_time=0.001687s
LAYER=4, i=10, total=0.5703125, top=0.609375, diff=-0.0390625, build_time=1.656728s, query_time=0.001598s
LAYER=4, i=11, total=0.8046875, top=0.80859375, diff=-0.00390625, build_time=1.639673s, query_time=0.001688s
LAYER=4, i=12, total=0.77734375, top=0.77734375, diff=0.0, build_time=1.591874s, query_time=0.001494s
LAYER=4, i=13, total=0.6328125, top=0.6484375, diff=-0.015625, build_time=1.596156s, query_time=0.001913s
LAYER=4, i=14, total=0.61328125, top=0.62109375, diff=-0.0078125, build_time=1.592397s, query_time=0.001436s
LAYER=4, i=15, total=0.68359375, top=0.6875, diff=-0.00390625, build_time=1.602667s, query_time=0.001671s
LAYER=4, i=16, total=0.734375, top=0.7578125, diff=-0.0234375, build_time=1.577150s, query_time=0.001598s
LAYER=4, i=17, total=0.7890625, top=0.796875, diff=-0.0078125, build_time=1.618667s, query_time=0.001613s
LAYER=4, i=18, total=0.859375, top=0.86328125, diff=-0.00390625, build_time=1.656296s, query_time=0.001606s
LAYER=4, i=19, total=0.7734375, top=0.77734375, diff=-0.00390625, build_time=1.587942s, query_time=0.001691s
LAYER=4, i=20, total=0.83984375, top=0.85546875, diff=-0.015625, build_time=1.537795s, query_time=0.001390s
LAYER=4, i=21, total=0.890625, top=0.9296875, diff=-0.0390625, build_time=1.522372s, query_time=0.001356s
LAYER=4, i=22, total=0.84375, top=0.8984375, diff=-0.0546875, build_time=1.559275s, query_time=0.001270s
LAYER=4, i=23, total=0.76171875, top=0.82421875, diff=-0.0625, build_time=1.519276s, query_time=0.001801s
LAYER=4, i=24, total=0.796875, top=0.83203125, diff=-0.03515625, build_time=1.560352s, query_time=0.001820s
LAYER=4, i=25, total=0.5, top=0.5078125, diff=-0.0078125, build_time=1.524802s, query_time=0.001505s
LAYER=4, i=26, total=0.5078125, top=0.51953125, diff=-0.01171875, build_time=1.531000s, query_time=0.001568s
LAYER=4, i=27, total=0.79296875, top=0.79296875, diff=0.0, build_time=1.606470s, query_time=0.001498s
LAYER=4, i=28, total=0.86328125, top=0.93359375, diff=-0.0703125, build_time=1.461481s, query_time=0.001245s
LAYER=4, i=29, total=0.890625, top=0.91015625, diff=-0.01953125, build_time=1.492275s, query_time=0.001318s
LAYER=4, i=30, total=0.6328125, top=0.66015625, diff=-0.02734375, build_time=1.486239s, query_time=0.001316s
LAYER=4, i=31, total=0.828125, top=0.8984375, diff=-0.0703125, build_time=1.478562s, query_time=0.001288s
LAYER=4, total_mean=0.761353, top_mean=0.781494, diff_mean=-0.020142
LAYER=5, i=0, total=0.94921875, top=0.94921875, diff=0.0, build_time=1.522450s, query_time=0.001566s
LAYER=5, i=1, total=0.80078125, top=0.80078125, diff=0.0, build_time=1.573201s, query_time=0.001422s
